Fecha,Desembocadura rambla Albujón,Obra de paso bajo carretera Los Urrutia,Desembocadura rambla de Miranda,Desembocadura rambla del Miedo,El Carmolí,Desembocadura rambla de las Matildes,Rambla de las Matildes - corriente sur,Lo Poyo,Lengua de Vaca,Valla Militar,Freático Los Alcázares,Venta Simón
2023-05-19,3.36,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0
2023-05-22,6.78,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0
2023-05-24,65.53,1.54,8.16,0.0,0.0,0.0,0.69,0.79,0.0,0.0,0.34,0.0
2023-05-26,12.66,1.55,0.0,0.0,0.0,0.0,0.52,0.07,0.0,0.0,0.14,0.0
2023-05-29,2.58,1.93,4.54,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0
2023-05-31,200.32,1.09,1.11,0.0,0.0,0.0,0.02,0.04,0.0,0.0,0.0,0.0
2023-06-02,5.32,0.43,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0
2023-06-05,4.87,0.43,1.86,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.36,0.0
2023-06-07,2.44,0.23,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.09,0.0
2023-06-08,4.0,0.29,3.03,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.14,0.0
2023-06-12,2.08,0.16,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.1,0.0
2023-06-14,4.05,0.13,1.65,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.11,0.0
2023-06-16,7.26,0.0,1.52,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0
2023-06-19,9.1,0.09,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0
2023-06-21,6.09,0.06,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-23,5.78,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-26,7.94,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-28,7.43,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-30,10.7,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-03,13.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-05,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-07,11.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-10,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-12,3.85,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0
2023-07-14,6.5,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0
2023-07-17,11.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-19,2.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-21,7.18,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0
2023-07-24,10.18,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0
2023-07-26,5.64,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0
2023-07-28,6.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-31,7.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0
2023-08-02,7.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-04,6.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-07,6.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-09,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-11,11.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-16,3.03,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0
2023-08-18,7.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-21,4.42,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0
2023-08-23,6.11,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0
2023-08-25,5.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-28,2.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-30,4.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-01,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-04,3.91,0.22,0.0,0.0,0.0,0.0,0.05,0.03,0.0,0.0,0.0,0.0
2023-09-06,4.61,0.01,0.0,0.0,0.0,0.0,0.02,0.03,0.0,0.0,0.0,0.0
2023-09-08,1.96,0.01,0.0,0.0,0.0,0.0,0.02,0.03,0.0,0.0,0.0,0.0
2023-09-13,2.13,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.0,0.0,0.0,0.0
2023-09-15,0.36,0.01,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0
2023-09-18,3.33,0.02,0.0,0.0,0.0,0.0,0.02,0.03,0.0,0.0,0.05,0.0
2023-09-20,3.04,0.02,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.24,0.0
2023-09-22,1.4,0.01,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.03,0.0
2023-09-25,2.44,0.01,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.06,0.0
2023-09-27,1.46,0.04,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0
2023-09-29,6.23,0.04,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.02,0.0
2023-10-02,1.25,0.02,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0
2023-10-04,3.77,0.05,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0
2023-10-06,1.68,0.04,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0
2023-10-09,1.26,0.04,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0
2023-10-11,4.44,0.04,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0
2023-10-16,6.2,0.06,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0
2023-10-18,2.71,0.06,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.04,0.0
2023-10-20,3.92,0.08,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.04,0.0
2023-11-02,2.48,0.04,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0
2023-11-03,2.39,0.03,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0
2023-11-06,2.93,0.03,0.0,0.0,0.0,0.0,0.01,0.03,0.0,0.0,0.02,0.0
2023-11-08,7.3,0.03,0.0,0.0,0.0,0.0,0.01,0.03,0.0,0.0,0.02,0.0
2023-11-10,2.16,0.02,0.0,0.0,0.0,0.0,0.01,0.03,0.0,0.0,0.01,0.0
2023-11-13,4.91,0.02,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.02,0.0
2023-11-15,5.12,0.06,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.12,0.0
2023-11-17,2.61,0.03,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.11,0.0
2023-11-20,2.5,0.09,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0
2023-11-22,0.72,0.04,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0
2023-11-24,0.84,0.04,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0
2023-11-27,2.81,0.02,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.0,0.01,0.0
2023-11-29,3.76,0.06,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0
2023-12-01,2.85,0.05,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0
2023-12-04,1.03,0.02,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0
2023-12-05,1.81,0.03,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0
2023-12-11,5.91,0.06,0.0,0.0,0.0,0.0,0.03,0.02,0.0,0.0,0.29,0.0
2023-12-13,3.88,0.05,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.12,0.0
2023-12-15,3.1,0.03,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.09,0.0
2023-12-18,5.88,0.03,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0
2023-12-20,5.92,0.04,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.06,0.0
2023-12-22,5.12,0.01,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.05,0.0
2023-12-26,1.62,0.07,0.0,0.0,0.0,0.0,0.01,0.05,0.0,0.0,0.19,0.0
2023-12-27,1.83,0.07,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.0,0.13,0.0
2023-12-29,7.65,0.07,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.0,0.07,0.0
2024-01-26,6.67,0.08,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0
2024-01-30,4.71,0.08,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0
2024-01-31,5.34,0.09,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0
2024-02-02,5.82,0.09,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0
2024-02-05,5.78,0.12,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.02,0.0
2024-02-07,5.77,0.12,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.05,0.0
2024-02-09,10.02,0.09,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.05,0.0
2024-02-12,3.27,0.11,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.05,0.0
2024-02-14,5.12,0.13,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.06,0.0
2024-02-16,4.79,0.07,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.03,0.0
2024-02-20,3.95,0.07,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.13,0.0
2024-02-21,3.89,0.07,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.12,0.0
2024-02-23,3.53,0.12,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0
2024-02-26,3.86,0.1,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0
2024-02-28,3.22,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-01,4.05,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-04,0.7,0.06,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0
2024-03-06,4.65,0.05,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.07,0.0
2024-03-08,4.54,0.02,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.0,0.06,0.0
2024-03-11,7.7,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.02,0.0
2024-03-13,6.72,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.02,0.0
2024-03-15,3.66,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0
2024-03-20,4.22,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.03,0.0
2024-03-22,4.56,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.04,0.0
2024-03-25,9.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0
2024-04-15,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07
2024-04-17,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-19,3.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28
2024-04-22,3.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0
2024-04-24,12.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-26,21.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0
2024-04-30,34.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
2024-05-02,14.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0
2024-05-03,14.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0
2024-05-06,11.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0
2024-05-08,7.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-10,14.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0
2024-05-13,11.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0
2024-05-15,11.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-17,12.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0
2024-05-20,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0
2024-05-22,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-24,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-27,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0
2024-05-29,8.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-31,8.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0
2024-06-03,2.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-05,6.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-07,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0
2024-06-10,5.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0
2024-06-12,12.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0
2024-06-14,23.37,0.0,0.0,0.0,0.0,0.0,1.34,0.0,0.0,0.0,0.85,0.0
2024-06-17,13.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0
2024-06-19,8.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0
2024-06-21,17.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0
2024-06-24,4.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0
2024-06-26,7.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0
2024-06-28,7.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0
2024-07-01,8.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0
2024-07-03,9.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0
2024-07-05,5.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0
2024-07-08,7.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0
2024-07-10,2.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0
2024-07-12,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0
2024-07-15,7.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0
2024-07-17,5.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0
2024-07-19,6.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0
2024-07-22,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0
2024-07-24,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0
2024-07-26,7.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0
2024-07-29,4.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0
2024-07-31,3.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0
2024-08-02,2.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0
2024-08-05,1.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0
2024-08-07,2.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0
2024-08-09,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0
2024-08-12,4.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0
2024-08-14,1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0
2024-08-16,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0
2024-08-20,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0
2024-08-21,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0
2024-08-23,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0
2024-08-26,2.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0
2024-08-28,2.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0
2024-08-30,2.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0
2024-09-02,3.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0
2024-09-04,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0
2024-09-06,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0
2024-09-11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0
2024-09-12,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0
2024-09-13,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0
2024-09-16,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0
2024-09-18,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0
2024-09-20,1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0
2024-09-23,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0
2024-09-25,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0
2024-09-30,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0
2024-10-02,2.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0
2024-10-04,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0
2024-10-07,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0
2024-10-11,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0
2024-10-14,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0
2024-10-16,2.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0
2024-10-18,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0
2024-10-21,2.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0
2024-10-23,1.36,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.06,0.0
2024-10-25,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0
2024-10-28,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0
2024-10-30,23.15,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.77,0.0
2024-11-04,1.68,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.2,0.0
