Fecha,Drenaje Los Alcázares,Desembocadura rambla Albujón,Aguas arriba Barrio de la Fuensanta,Badén aguas abajo La Puebla,Pasaje la balsa,EDAR Torre-Pacheco,Tuberías salmuera bajo N-332,Canal D-7,Azud CHS,Tramo Medio Rambla Albujón,Surgencia,Aliviadero,Obra de paso bajo carretera Los Urrutia,Desembocadura rambla de Miranda,Desembocadura rambla del Miedo,El Carmolí,Desembocadura rambla de las Matildes,Rambla de las Matildes - corriente sur,Lo Poyo,Lengua de Vaca,Valla Militar,Freático Los Alcázares,Venta Simón
2022-06-18,0,6780,0.0,0.0,0.0,0.0,0.0,7290,0,0,0.0,0,8483,0,0,0,0,19300,26780,0,0,7820,0
2022-06-19,0,6610,0.0,0.0,0.0,0.0,0.0,7690,0,0,0.0,0,8110,0,0,0,0,20540,26920,0,0,7870,0
2022-06-20,0,7080,0.0,0.0,0.0,0.0,0.0,7310,0,0,0.0,0,8020,0,0,0,0,20230,25800,0,0,7910,0
2022-06-21,0,6432,0.0,0.0,0.0,0.0,0.0,6891,0,0,0.0,0,7660,0,0,0,0,20112,29563,0,0,8318,0
2022-06-22,0,6293,0.0,0.0,0.0,0.0,0.0,6656,0,0,0.0,0,7434,0,0,0,0,18402,28757,0,0,8494,0
2022-06-23,0,6749,0.0,0.0,0.0,0.0,0.0,6497,0,0,0.0,0,7487,0,0,0,0,19226,27861,0,0,8170,0
2022-06-24,0,6951,0.0,0.0,0.0,0.0,0.0,7186,0,0,0.0,0,8083,0,0,0,0,19615,27170,0,0,9254,0
2022-06-25,0,6451,0.0,0.0,0.0,0.0,0.0,6737,0,0,0.0,7816,8012,0,0,0,0,19301,28497,0,0,9314,0
2022-06-26,0,6432,0.0,0.0,0.0,0.0,0.0,6701,0,0,0.0,7794,8007,0,0,0,0,20254,30053,0,0,9527,0
2022-06-27,0,6514,0.0,0.0,0.0,0.0,0.0,6894,0,0,0.0,0,7925,0,0,0,0,20642,33206,0,0,10123,0
2022-06-28,0,6690,0.0,0.0,0.0,0.0,0.0,6615,0,0,0.0,7522,7725,0,0,0,0,19475,29206,0,0,9173,0
2022-06-29,0,6034,0.0,0.0,0.0,0.0,0.0,6523,0,0,0.0,8654,8874,0,0,0,0,18893,30176,0,0,10071,0
2022-06-30,0,6847,0.0,0.0,0.0,0.0,0.0,6716,0,0,0.0,9319,8018,0,0,0,0,19712,31037,0,0,10021,0
2022-07-01,0,6987,0.0,0.0,0.0,0.0,0.0,7250,0,0,0.0,8193,8365,0,0,0,0,21576,34524,0,0,8551,0
2022-07-02,0,6998,0.0,0.0,0.0,0.0,0.0,7159,0,0,0.0,0,8129,0,0,0,0,21670,33200,0,0,9113,0
2022-07-03,0,7016,0.0,0.0,0.0,0.0,0.0,7233,0,0,0.0,0,8214,0,0,0,0,20930,33420,0,0,8930,0
2022-07-04,0,6365,0.0,0.0,0.0,0.0,0.0,6165,0,0,0.0,0,7766,0,0,0,0,19456,29514,0,0,7884,0
2022-07-05,0,6890,0.0,0.0,0.0,0.0,0.0,7040,0,0,0.0,0,8440,0,0,0,0,21400,31090,59900,0,8820,0
2022-07-06,0,6470,0.0,0.0,0.0,0.0,0.0,6520,0,0,0.0,0,7880,0,0,0,0,21120,34400,0,0,8080,0
2022-07-07,0,6714,0.0,0.0,0.0,0.0,0.0,6787,0,0,0.0,0,8331,0,0,0,0,21224,29573,0,0,8148,0
2022-07-08,0,6288,0.0,0.0,0.0,0.0,0.0,6496,0,0,0.0,0,7937,0,0,0,0,20135,31554,0,0,8577,0
2022-07-09,0,6842,0.0,0.0,0.0,0.0,0.0,6718,0,0,0.0,0,8783,0,0,0,0,23246,33198,0,0,8444,0
2022-07-10,0,6788,0.0,0.0,0.0,0.0,0.0,6645,0,0,0.0,0,8240,0,0,0,0,21136,32185,0,0,8299,0
2022-07-11,0,6899,0.0,0.0,0.0,0.0,0.0,6704,0,0,0.0,0,8561,0,0,0,0,21980,33100,0,0,8354,0
2022-07-12,0,6560,0.0,0.0,0.0,0.0,0.0,6370,0,0,0.0,0,8040,0,0,0,0,22410,29220,0,0,7590,0
2022-07-13,0,6766,0.0,0.0,0.0,0.0,0.0,6492,0,0,0.0,0,8318,0,0,0,0,22090,30010,0,0,7788,0
2022-07-14,0,6340,0.0,0.0,0.0,0.0,0.0,6480,0,0,0.0,0,8450,0,0,0,0,23090,32000,0,0,7530,0
2022-07-15,0,6413,0.0,0.0,0.0,0.0,0.0,6499,0,0,0.0,0,8489,0,0,0,0,23129,31988,0,0,7665,0
2022-07-16,0,6558,0.0,0.0,0.0,0.0,0.0,6960,0,0,0.0,0,7876,0,0,0,0,22557,33032,0,0,7969,0
2022-07-17,0,6613,0.0,0.0,0.0,0.0,0.0,6991,0,0,0.0,0,8196,0,0,0,0,22860,32985,0,0,7960,0
2022-07-18,0,7572,0.0,0.0,0.0,0.0,0.0,7385,0,0,0.0,0,8512,0,0,0,0,24535,33817,0,0,7932,0
2022-07-19,0,7213,0.0,0.0,0.0,0.0,0.0,7098,0,0,0.0,0,8344,0,0,0,0,23061,34566,0,0,7899,0
2022-07-20,0,6712,0.0,0.0,0.0,0.0,0.0,7221,0,0,0.0,0,8202,0,0,0,0,24360,35035,0,0,7773,0
2022-07-21,0,7024,0.0,0.0,0.0,0.0,0.0,7518,0,0,0.0,0,8571,0,0,0,0,27140,35670,0,0,8109,0
2022-07-22,0,6510,0.0,0.0,0.0,0.0,0.0,7180,0,0,0.0,0,8220,0,0,0,0,24900,37360,0,0,7510,0
2022-07-23,0,7080,0.0,0.0,0.0,0.0,0.0,7886,0,0,0.0,0,8003,0,0,0,0,24100,34883,0,0,8224,0
2022-07-24,0,7062,0.0,0.0,0.0,0.0,0.0,7612,0,0,0.0,0,8543,0,0,0,0,23912,33210,0,0,8125,0
2022-07-25,0,8260,0.0,0.0,0.0,0.0,0.0,7832,0,0,0.0,0,8890,0,0,0,0,26505,31496,0,0,9727,0
2022-07-26,0,6722,0.0,0.0,0.0,0.0,0.0,7514,0,0,0.0,0,8560,0,0,0,0,27968,33225,0,0,7948,0
2022-07-27,0,6201,0.0,0.0,0.0,0.0,0.0,6728,0,0,0.0,0,7654,0,0,0,0,22708,32808,0,0,7043,6697
2022-07-28,0,6754,0.0,0.0,0.0,0.0,0.0,7242,0,0,0.0,0,8404,0,0,0,0,24880,36784,0,0,7610,0
2022-07-29,0,7163,0.0,0.0,0.0,0.0,0.0,7735,0,0,0.0,0,8817,0,0,0,0,25932,38353,0,0,7962,0
2022-07-30,0,6963,0.0,0.0,0.0,0.0,0.0,8058,0,0,0.0,0,9434,0,0,0,0,25327,33274,0,0,7955,0
2022-07-31,0,7046,0.0,0.0,0.0,0.0,0.0,7978,0,0,0.0,0,9088,0,0,0,0,24150,32563,0,0,7639,0
2022-08-01,0,6031,0.0,0.0,0.0,0.0,0.0,6160,0,0,0.0,0,8892,0,0,0,0,26522,33726,0,0,7859,0
2022-08-02,0,6044,0.0,0.0,0.0,0.0,0.0,6554,0,0,0.0,0,7502,0,0,0,0,22568,30852,0,0,6744,0
2022-08-03,0,8193,0.0,0.0,0.0,0.0,0.0,9046,0,0,0.0,0,0,0,0,0,0,31729,48888,0,0,9212,8815
2022-08-04,0,6169,0.0,0.0,0.0,0.0,0.0,6907,0,0,0.0,0,0,0,0,0,0,23368,34898,0,0,6890,0
2022-08-05,0,6574,0.0,0.0,0.0,0.0,0.0,7159,0,0,0.0,0,0,0,0,0,0,25582,38689,0,0,7189,0
2022-08-06,0,6442,0.0,0.0,0.0,0.0,0.0,7036,0,0,0.0,0,0,0,0,0,0,25118,39705,0,0,7023,0
2022-08-07,0,6658,0.0,0.0,0.0,0.0,0.0,7213,0,0,0.0,0,0,0,0,0,0,24158,38614,0,0,7005,0
2022-08-08,0,6780,0.0,0.0,0.0,0.0,0.0,6090,0,0,0.0,0,0,0,0,0,0,22390,30820,0,0,7350,0
2022-08-09,0,6766,0.0,0.0,0.0,0.0,0.0,6124,0,0,0.0,0,0,0,0,0,0,22988,31457,0,0,7299,0
2022-08-10,0,6903,0.0,0.0,0.0,0.0,0.0,7614,0,0,0.0,0,0,0,0,0,0,28820,39160,0,0,7773,7374
2022-08-11,0,6834,0.0,0.0,0.0,0.0,0.0,7521,0,0,0.0,0,0,0,0,0,0,27352,36616,0,0,7696,0
2022-08-12,0,6768,0.0,0.0,0.0,0.0,0.0,7636,0,0,0.0,0,0,0,0,0,0,26070,39320,0,0,7732,0
2022-08-13,0,6636,0.0,0.0,0.0,0.0,0.0,7432,0,0,0.0,0,0,0,0,0,0,27325,39675,0,0,7987,0
2022-08-14,0,6592,0.0,0.0,0.0,0.0,0.0,7538,0,0,0.0,0,0,0,0,0,0,26877,38950,0,0,7865,0
2022-08-15,0,6686,0.0,0.0,0.0,0.0,0.0,7493,0,0,0.0,0,0,0,0,0,0,27456,39306,0,0,7699,0
2022-08-16,0,7319,0.0,0.0,0.0,0.0,0.0,7704,0,0,0.0,0,0,0,0,0,0,25930,34680,0,0,8346,0
2022-08-17,0,6884,0.0,0.0,0.0,0.0,0.0,7698,0,0,0.0,0,0,0,0,0,0,26440,39350,0,0,7544,0
2022-08-18,0,6693,0.0,0.0,0.0,0.0,0.0,7094,0,0,0.0,0,0,0,0,0,0,25820,37519,0,0,7072,0
2022-08-19,0,7028,0.0,0.0,0.0,0.0,0.0,7718,0,0,0.0,0,0,0,0,0,0,27572,36612,0,0,7641,0
2022-08-20,0,7648,0.0,0.0,0.0,0.0,0.0,7836,0,0,0.0,0,0,0,0,0,0,29372,40836,0,0,8125,0
2022-08-21,0,6968,0.0,0.0,0.0,0.0,0.0,8399,0,0,0.0,0,0,0,0,0,0,29396,42397,0,0,8222,0
2022-08-22,0,7138,0.0,0.0,0.0,0.0,0.0,7646,0,0,0.0,0,0,0,0,0,0,29330,39402,0,0,8092,0
2022-08-23,0,6486,0.0,0.0,0.0,0.0,0.0,7132,0,0,0.0,0,0,0,0,0,0,27116,38834,0,0,7624,0
2022-08-24,0,6024,0.0,0.0,0.0,0.0,0.0,6384,0,0,0.0,0,0,0,0,0,0,23225,35555,0,0,6822,6046
2022-08-25,0,5754,0.0,0.0,0.0,0.0,0.0,6021,0,0,0.0,0,0,0,0,0,0,23147,32864,0,0,6314,0
2022-08-26,0,6120,0.0,0.0,0.0,0.0,0.0,6673,0,0,0.0,0,0,0,0,0,0,24785,35632,0,0,6487,0
2022-08-27,0,6637,0.0,0.0,0.0,0.0,0.0,7483,0,0,0.0,0,0,0,0,0,0,27190,38498,0,0,7479,0
2022-08-28,0,7143,0.0,0.0,0.0,0.0,0.0,7994,0,0,0.0,0,0,0,0,0,0,30896,42313,0,0,8191,0
2022-08-29,0,7633,0.0,0.0,0.0,0.0,0.0,7665,0,0,0.0,0,0,0,0,0,0,30236,39168,0,0,8027,0
2022-08-30,0,7067,0.0,0.0,0.0,0.0,0.0,7412,0,0,0.0,0,0,0,0,0,0,29573,38694,0,0,8065,0
2022-08-31,0,6856,0.0,0.0,0.0,0.0,0.0,7387,0,0,0.0,0,0,0,0,0,0,28579,37262,0,0,7194,7014
2022-09-01,0,7048,0.0,0.0,0.0,0.0,0.0,7820,0,0,0.0,0,0,0,0,0,0,26148,26760,0,0,8270,0
2022-09-02,0,6677,0.0,0.0,0.0,0.0,0.0,7683,0,0,0.0,0,0,0,0,0,0,25806,38384,0,0,8243,0
2022-09-03,0,6893,0.0,0.0,0.0,0.0,0.0,7987,0,0,0.0,0,0,0,0,0,0,26209,38760,0,0,8549,0
2022-09-04,0,6992,0.0,0.0,0.0,0.0,0.0,7681,0,0,0.0,0,0,0,0,0,0,26363,38398,0,0,8690,0
2022-09-07,0,7045,0.0,0.0,0.0,0.0,0.0,7792,0,0,0.0,0,0,0,0,0,0,28116,36441,0,0,8214,6975
2022-09-08,0,6675,0.0,0.0,0.0,0.0,0.0,7461,0,0,0.0,0,0,0,0,0,0,25107,37338,0,0,9127,7174
2022-09-09,0,6470,0.0,0.0,0.0,0.0,0.0,7561,0,0,0.0,0,0,0,0,0,0,25709,36644,0,0,9035,7054
2022-09-14,0,6792,0.0,0.0,0.0,0.0,0.0,7785,0,0,0.0,0,0,0,0,0,0,25851,26724,0,0,9163,6986
2022-09-15,0,6891,0.0,0.0,0.0,0.0,0.0,7431,0,0,0.0,0,0,0,0,0,0,26033,26975,0,0,8992,7024
2022-09-16,0,6845,0.0,0.0,0.0,0.0,0.0,7422,0,0,0.0,0,0,0,0,0,0,26140,36003,0,0,7726,7420
2022-09-21,0,7194,0.0,0.0,0.0,0.0,0.0,7531,0,0,0.0,0,0,0,0,0,0,26870,35521,0,0,7926,7250
2022-09-22,0,7306,0.0,0.0,0.0,0.0,0.0,7619,0,0,0.0,0,0,0,0,0,0,26004,34152,0,0,7715,7277
2022-09-23,0,6993,0.0,0.0,0.0,0.0,0.0,7447,0,0,0.0,0,0,0,0,0,0,25209,32316,0,0,8484,6882
2022-09-26,0,1141,0.0,0.0,0.0,0.0,0.0,2658,0,0,0.0,0,2534,0,0,0,0,6519,10130,0,0,7212,6360
2022-09-28,0,6964,0.0,0.0,0.0,0.0,0.0,7208,0,0,0.0,0,9388,0,0,0,0,14640,21240,0,0,7546,6735
2022-09-30,0,7308,0.0,0.0,0.0,0.0,0.0,7265,0,0,0.0,0,9129,0,0,0,0,19889,28516,0,0,9016,7486
2022-10-03,0,7146,0.0,0.0,0.0,0.0,0.0,7094,0,0,0.0,0,9085,0,0,0,0,24433,18886,0,0,8289,0
2022-10-06,0,6834,0.0,0.0,0.0,0.0,0.0,7051,0,0,0.0,0,0,0,0,0,0,20256,15589,0,0,7862,6361
2022-10-10,0,7021,0.0,0.0,0.0,0.0,0.0,6976,0,0,0.0,0,8561,0,0,0,0,16663,19951,0,0,7664,7138
2022-10-13,0,6601,0.0,0.0,0.0,0.0,0.0,6924,0,0,0.0,0,0,0,0,0,0,16920,20380,0,0,7336,6932
2022-10-17,0,7827,0.0,0.0,0.0,0.0,0.0,7740,0,0,0.0,9401,9879,0,0,0,0,18361,22123,0,0,8821,0
2022-10-21,0,6692,0.0,0.0,0.0,0.0,0.0,7002,0,0,0.0,0,0,0,0,0,0,19220,20290,0,0,8265,7541
2022-10-24,0,6972,0.0,0.0,0.0,0.0,0.0,6783,0,0,0.0,6648,8226,0,0,0,0,18416,19721,0,0,7685,7205
2022-10-27,0,7152,0.0,0.0,0.0,0.0,0.0,7208,0,0,0.0,0,0,0,0,0,0,18312,21267,0,0,8016,7425
2022-11-02,0,7280,0.0,0.0,0.0,0.0,0.0,7425,0,0,0.0,7006,11971,0,0,0,0,16349,21157,0,0,9138,7907
2022-11-04,0,7127,0.0,0.0,0.0,0.0,0.0,7575,0,0,0.0,0,0,0,0,0,0,17031,22107,0,0,9016,8001
2022-11-07,0,7291,0.0,0.0,0.0,0.0,0.0,7876,0,0,0.0,0,11702,0,0,0,0,18106,23197,0,0,9315,8237
2022-11-10,0,6938,0.0,0.0,0.0,0.0,0.0,6552,0,0,0.0,7963,0,0,0,0,0,18721,19108,0,0,7416,7295
2022-11-14,0,7134,0.0,0.0,0.0,0.0,0.0,6783,0,0,0.0,8329,8636,0,0,0,0,17047,17481,0,0,8172,0
2022-11-17,0,7021,0.0,0.0,0.0,0.0,0.0,6935,0,0,0.0,0,0,0,0,0,0,18468,20037,0,0,8447,0
2022-11-21,0,7022,0.0,0.0,0.0,0.0,0.0,6894,0,0,0.0,8440,8756,0,0,0,0,17880,19030,0,0,8364,0
2022-11-24,0,6745,0.0,0.0,0.0,0.0,0.0,6800,0,0,0.0,0,0,0,0,0,0,17700,19290,0,0,8666,0
2022-11-28,0,6642,0.0,0.0,0.0,0.0,0.0,6857,0,0,0.0,0,8368,0,0,0,0,17491,20623,0,0,8208,0
2022-12-01,0,7691,0.0,0.0,0.0,0.0,0.0,4633,0,0,0.0,0,0,0,0,0,0,15096,11036,0,0,10540,0
2022-12-05,0,7313,0.0,0.0,0.0,0.0,0.0,7169,0,0,0.0,0,9190,0,0,0,0,14630,14590,0,0,7430,0
2022-12-07,0,7451,0.0,0.0,0.0,0.0,0.0,7272,0,0,0.0,0,0,0,0,0,0,13710,16180,0,0,7917,0
2022-12-12,0,7090,0.0,0.0,0.0,0.0,0.0,7380,0,0,0.0,0,8935,0,0,0,0,16650,15340,0,0,9292,0
2022-12-15,0,6200,0.0,0.0,0.0,0.0,0.0,6613,0,0,0.0,0,0,0,0,0,0,18319,19850,0,0,8124,0
2022-12-19,0,7012,0.0,0.0,0.0,0.0,0.0,7496,0,0,0.0,0,9034,0,0,0,0,17820,16070,0,0,8896,0
2022-12-22,0,6803,0.0,0.0,0.0,0.0,0.0,7282,0,0,0.0,7823,0,0,0,0,0,19278,21656,0,0,8876,0
2022-12-27,0,6927,0.0,0.0,0.0,0.0,0.0,7313,0,0,0.0,0,8750,0,0,0,0,16683,18095,0,0,9977,0
2022-12-29,0,6977,0.0,0.0,0.0,0.0,0.0,7311,0,0,0.0,0,0,0,0,0,0,17286,17452,0,0,10101,0
2023-01-03,0,7653,0.0,0.0,0.0,0.0,0.0,7310,0,0,0.0,0,8607,0,0,0,0,17035,19204,0,0,7911,0
2023-01-04,0,6643,0.0,0.0,0.0,0.0,0.0,7279,0,0,0.0,0,0,0,0,0,0,16417,19330,0,0,7906,0
2023-01-09,0,7015,0.0,0.0,0.0,0.0,0.0,7648,0,0,0.0,0,8940,0,0,0,0,19422,20118,0,0,8846,0
2023-01-12,0,7905,0.0,0.0,0.0,0.0,0.0,8683,0,0,0.0,0,0,0,0,0,0,19535,20712,0,0,10981,0
2023-01-16,0,8856,0.0,0.0,0.0,0.0,0.0,8709,0,0,0.0,0,10074,0,0,0,0,21297,23807,0,0,8743,0
2023-01-19,0,7165,0.0,0.0,0.0,0.0,0.0,7657,0,0,0.0,0,0,0,0,0,0,19020,21175,0,0,9820,0
2023-01-23,0,7746,0.0,0.0,0.0,0.0,0.0,7470,0,0,0.0,0,8304,0,0,0,0,18960,28470,0,0,9984,0
2023-01-26,0,7341,0.0,0.0,0.0,0.0,0.0,7499,0,0,0.0,0,0,0,0,0,0,19860,19470,0,0,8248,0
2023-01-30,0,7197,0.0,0.0,0.0,0.0,0.0,7241,0,0,0.0,8803,9696,0,0,0,0,18460,18210,0,0,8953,0
2023-02-02,0,8255,0.0,0.0,0.0,0.0,0.0,8816,0,0,0.0,0,0,0,0,0,0,18110,18101,0,0,10030,0
2023-02-06,0,7973,0.0,0.0,0.0,0.0,0.0,7548,0,0,0.0,0,8579,0,0,0,0,17113,18716,0,0,9651,0
2023-02-09,0,6729,0.0,0.0,0.0,0.0,0.0,6491,0,0,0.0,0,0,0,0,0,0,19410,17450,0,0,9672,0
2023-02-13,0,7064,0.0,0.0,0.0,0.0,0.0,7781,0,0,0.0,0,9190,0,0,0,0,18636,17402,0,0,9750,0
2023-02-15,0,7506,0.0,0.0,0.0,0.0,0.0,7618,0,0,0.0,0,8861,9846,0,0,0,18993,18887,0,0,8626,0
2023-02-17,0,7649,0.0,0.0,0.0,0.0,0.0,7734,0,0,0.0,0,8834,8791,0,0,0,19037,19487,0,0,9527,0
2023-02-20,0,7385,0.0,0.0,0.0,0.0,0.0,7980,0,0,0.0,0,9142,9352,0,0,0,19710,19306,0,0,8015,0
2023-02-22,0,7186,0.0,0.0,0.0,0.0,0.0,7710,0,0,0.0,0,8714,8930,0,0,0,18188,20172,0,0,8058,0
2023-02-24,0,7753,0.0,0.0,0.0,0.0,0.0,8673,0,0,0.0,0,9769,9805,0,0,0,20765,21438,0,0,8342,0
2023-02-27,0,8777,0.0,0.0,0.0,0.0,0.0,8805,0,0,0.0,0,9879,9828,0,0,0,23729,31115,0,0,8817,0
2023-03-01,0,7953,0.0,0.0,0.0,0.0,0.0,8645,0,0,0.0,0,9925,9880,0,0,0,21523,22565,0,0,9365,0
2023-03-03,0,7434,0.0,0.0,0.0,0.0,0.0,7886,0,0,0.0,0,8784,9232,0,0,0,20170,25420,0,0,8146,0
2023-03-06,0,7765,0.0,0.0,0.0,0.0,0.0,8551,0,0,0.0,0,9716,9973,0,0,0,21107,23025,0,0,8063,0
2023-03-08,0,7915,0.0,0.0,0.0,0.0,0.0,8947,0,0,0.0,0,9859,12191,0,0,0,21508,22641,0,0,8788,0
2023-03-10,0,7678,0.0,0.0,0.0,0.0,0.0,8051,0,0,0.0,0,9597,10003,0,0,0,21488,27185,0,0,7696,0
2023-03-13,0,9009,0.0,0.0,0.0,0.0,0.0,8456,0,0,0.0,0,10286,9414,0,0,0,21243,24753,0,0,9389,0
2023-03-15,0,8526,0.0,0.0,0.0,0.0,0.0,8817,0,0,0.0,0,10764,10222,0,0,0,21488,24331,0,0,11408,0
2023-03-17,0,8354,0.0,0.0,0.0,0.0,0.0,8730,0,0,0.0,0,10539,10032,0,0,0,22686,25390,0,0,11296,0
2023-03-20,0,7971,0.0,0.0,0.0,0.0,0.0,8743,0,0,0.0,8247,9782,10072,0,0,0,22262,26989,0,0,10219,0
2023-03-22,0,8218,0.0,0.0,0.0,0.0,0.0,8684,0,0,0.0,0,10405,10033,0,0,0,22578,29037,0,0,12123,0
2023-03-24,0,8902,0.0,0.0,0.0,0.0,0.0,8840,0,0,0.0,0,10471,10025,0,0,0,22329,26380,0,0,10237,0
2023-03-27,0,8908,0.0,0.0,0.0,0.0,0.0,8497,0,0,0.0,0,10086,10809,0,0,0,22482,24636,0,0,0,0
2023-03-29,0,7897,0.0,0.0,0.0,0.0,0.0,8440,0,0,0.0,0,10230,9796,0,0,0,23179,31642,0,0,0,0
2023-03-31,0,8847,0.0,0.0,0.0,0.0,0.0,9050,0,0,0.0,0,10113,10388,0,0,0,23496,31304,0,0,0,0
2023-04-03,0,8187,0.0,0.0,0.0,0.0,0.0,8946,0,0,0.0,0,10836,10569,0,0,0,25242,31093,39908,0,0,0
2023-04-04,0,8045,0.0,0.0,0.0,0.0,0.0,8786,0,0,0.0,0,10561,10396,0,0,0,24814,34080,38347,0,0,0
2023-04-12,0,7148,0.0,0.0,0.0,0.0,0.0,7711,0,0,0.0,0,10224,9323,0,0,0,21919,38894,32078,0,0,0
2023-04-14,0,7226,0.0,0.0,0.0,0.0,0.0,7540,0,0,0.0,0,8016,8060,0,0,0,20823,28861,28236,0,0,0
2023-04-17,0,8067,0.0,0.0,0.0,0.0,0.0,7263,0,0,0.0,0,8577,8737,0,0,0,22776,33563,30931,0,0,0
2023-04-19,0,8175,0.0,0.0,0.0,0.0,0.0,7583,0,0,0.0,0,8982,9734,0,0,0,25314,47218,0,0,0,0
2023-04-21,0,9786,0.0,0.0,0.0,0.0,0.0,8876,0,0,0.0,0,10497,11276,0,0,0,28275,41066,0,0,11557,0
2023-04-24,0,6522,0.0,0.0,0.0,0.0,0.0,6541,0,0,0.0,0,0,10336,0,0,0,22309,37747,0,0,0,0
2023-04-26,0,8004,0.0,0.0,0.0,0.0,0.0,7527,0,0,0.0,0,0,14142,0,0,0,27687,45653,0,0,0,0
2023-04-28,0,9092,0.0,0.0,0.0,0.0,0.0,8417,0,0,0.0,0,0,24582,0,0,0,29504,41412,0,0,0,0
2023-05-02,0,9489,0.0,0.0,0.0,0.0,0.0,8697,0,0,0.0,9584,0,12378,0,0,0,30148,47605,0,0,10354,0
2023-05-03,0,9073,0.0,0.0,0.0,0.0,0.0,8409,0,0,0.0,9294,0,13244,0,0,0,29429,50749,0,0,11021,0
2023-05-05,0,9790,0.0,0.0,0.0,0.0,0.0,9148,0,0,0.0,0,0,38716,0,0,0,33329,56764,0,0,11338,0
2023-05-08,0,9270,0.0,0.0,0.0,0.0,0.0,8664,0,0,0.0,0,0,0,0,0,0,31624,55716,0,0,0,0
2023-05-10,0,9761,0.0,0.0,0.0,0.0,0.0,8996,0,0,0.0,0,0,0,0,0,0,34487,0,0,0,0,0
2023-05-12,0,8692,0.0,0.0,0.0,0.0,0.0,7974,0,0,0.0,0,0,0,0,0,0,34414,0,0,0,0,0
2023-05-15,0,7173,0.0,0.0,0.0,0.0,0.0,7760,0,0,0.0,0,0,0,0,0,0,32701,0,0,0,0,0
2023-05-17,0,7774,0.0,0.0,0.0,0.0,0.0,8438,0,0,0.0,0,0,0,0,0,0,0,96607,0,0,0,0
2023-05-19,0,7849,0.0,0.0,0.0,0.0,0.0,7215,0,0,0.0,0,0,0,0,0,0,33861,0,0,0,0,0
2023-05-22,0,7422,0.0,0.0,0.0,0.0,0.0,7094,0,0,0.0,0,0,0,0,0,0,34508,0,0,0,0,0
2023-05-24,0,1996,0.0,0.0,0.0,0.0,0.0,2065,0,0,0.0,0,4086,2206,0,0,0,7653,7092,0,0,4926,0
2023-05-26,0,4301,0.0,0.0,0.0,0.0,0.0,4752,0,0,0.0,0,5050,0,0,0,0,12090,13030,0,0,6129,0
2023-05-29,0,6398,0.0,0.0,0.0,0.0,0.0,5855,0,0,0.0,0,6985,6728,0,0,0,19615,23490,0,0,0,0
2023-05-31,0,777,0.0,0.0,0.0,0.0,0.0,5281,0,0,0.0,0,5375,7364,0,0,0,17920,210,0,0,0,0
2023-06-02,0,5575,0.0,0.0,0.0,0.0,0.0,7670,0,0,0.0,0,8601,0,0,0,0,25110,43233,0,0,0,0
2023-06-05,0,7101,0.0,0.0,0.0,0.0,0.0,6746,0,0,0.0,6895,6831,6743,0,0,0,21313,41396,0,0,7965,0
2023-06-07,0,6981,0.0,0.0,0.0,0.0,0.0,6019,0,0,0.0,0,6564,0,0,0,0,20438,0,0,0,7564,0
2023-06-08,0,6814,0.0,0.0,0.0,0.0,0.0,6338,0,0,0.0,7342,7467,7171,0,0,0,21249,0,0,0,7835,0
2023-06-12,0,6368,0.0,0.0,0.0,0.0,0.0,5910,0,0,0.0,0,6612,0,0,0,0,21625,36030,0,0,7954,0
2023-06-14,0,5802,0.0,0.0,0.0,0.0,0.0,5430,0,0,0.0,7396,6879,9425,0,0,0,21690,37690,0,0,15310,0
2023-06-16,0,4961,0.0,0.0,0.0,0.0,0.0,6009,0,0,0.0,0,0,12100,0,0,0,23370,0,0,0,0,0
2023-06-19,0,4686,0.0,0.0,0.0,0.0,0.0,5979,0,0,0.0,0,6658,8046,0,0,0,26240,0,0,0,8475,0
2023-06-21,0,6648,0.0,0.0,0.0,0.0,0.0,6069,0,0,0.0,0,8521,13701,0,0,0,0,0,0,0,0,0
2023-06-23,0,7711,0.0,0.0,0.0,0.0,0.0,8297,0,0,0.0,0,9165,0,0,0,0,0,0,0,0,0,0
2023-06-26,0,6921,0.0,0.0,0.0,0.0,0.0,8184,0,0,0.0,0,9135,0,0,0,0,0,0,0,0,0,0
2023-06-28,0,7522,0.0,0.0,0.0,0.0,0.0,7695,0,0,0.0,0,8522,0,0,0,0,0,0,0,0,0,0
2023-06-30,0,6818,0.0,0.0,0.0,0.0,0.0,7541,0,0,0.0,0,8285,0,0,0,0,0,0,0,0,0,0
2023-07-03,0,6533,0.0,0.0,0.0,0.0,0.0,7354,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-05,0,7829,0.0,0.0,0.0,0.0,0.0,8205,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-07,0,6813,0.0,0.0,0.0,0.0,0.0,7717,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-10,0,6897,0.0,0.0,0.0,0.0,0.0,7806,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-12,0,6276,0.0,0.0,0.0,0.0,0.0,6383,0,0,0.0,0,0,0,0,0,0,46601,0,0,0,0,0
2023-07-14,0,7958,0.0,0.0,0.0,0.0,0.0,7779,0,0,0.0,0,0,0,0,0,0,56794,0,0,0,0,0
